deal_num,tar_status,tar_ent_type,tar_legal_form,tar_incorp_d,tar_bvd_indep,tar_acct_types,tar_filing_type,tar_last_acct_d,tar_acct_pub,acq_status,acq_ent_type,acq_legal_form,acq_incorp_d,acq_bvd_indep,acq_acct_types,acq_filing_type,acq_last_acct_d,acq_acct_pub,ven_status,ven_ent_type,ven_legal_form,ven_incorp_d,ven_bvd_indep,ven_acct_types,ven_filing_type,ven_last_acct_d,ven_acct_pub,tar_name,tar_bvd_id_num,tar_orbis_id_num,acq_name,acq_bvd_id_num,acq_orbis_id_num,ven_name,ven_bvd_id_num,ven_orbis_id_num,tar_incorp_d_year,tar_last_acct_d_year,acq_incorp_d_year,acq_last_acct_d_year,ven_incorp_d_year,ven_last_acct_d_year
2007624005.0,Active,Company,Public limited company,1984,C+,Consolidated,Annual report,2025-03-31,MYR,Active,Company,Public limited company by shares,1968,D,Consolidated,Annual report,2024-12-31,SGD,,Generic,,,U,,,,,GRAND CENTRAL ENTERPRISES BHD,MY131696-V,007060610,HOTEL GRAND CENTRAL LTD,SG196800243H,006533763,SHAREHOLDERS,,,1984.0,2025.0,1968.0,2024.0,,
,,,,,,,,,,Active,Company,Private limited company,1964,B+,No recent Conso.,Local registry filing,2016-12-31,MYR,,,,,,,,,,,,,TAN CHEE HOE & SONS SDN BHD,MY5376-H,049640549,,,,,,1964.0,2016.0,,
1907180367.0,Active,Company,Joint stock company - K.K.,1960-03-01 00:00:00,D,Limited financial data,Local registry filing,2024-03-31,JPY,Active,Company,Public limited company,1964,B+,Cons. & Uncons.,Annual report,2025-03-31,JPY,Active,Company,Public limited company,2008-10-01 00:00:00,A+,Cons. & Uncons.,Annual report,2025-03-31,JPY,JVCKENWOOD ARCS CORPORATION,JP5010401025103,001893956,HIBINO CORPORATION,JP8010401025232,051058094,JVC KENWOOD CORPORATION,JP8020001059159,383485016,1960.0,2024.0,1964.0,2025.0,2008.0,2025.0
1909505279.0,Active,Company,Public limited company - AD,1961,D,No recent Conso.,Annual report,2016-12-31,BGN,Active,Company,One-person public limited company - EAD,1999,U,Unconsolidated,Local registry filing,2014-12-31,BGN,,,,,,,,,,BIOVET AD,BG112029879,002192789,HYUVEFARMA AD,BG130128520,007342048,,,,1961.0,2016.0,1999.0,2014.0,,
,,,,,,,,,,Active,Company,One-person public limited company - EAD,2009-06-08 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,BGN,,,,,,,,,,,,,OPORTYUNITI 2009 EAD,BG200745028,100400367,,,,,,2009.0,2023.0,,
2007418476.0,Active,Company,Private limited company - EHF,2015-05-31 00:00:00,B+,Unconsolidated,Local registry filing,2023-12-31,ISK,Active,Company,Private limited company - EHF,2003-10-02 00:00:00,D,Unconsolidated,Local registry filing,2024-12-31,ISK,,,,,,,,,,ISLENSK VERKMIDLUN EHF,IS5006151250,299751116,N1 EHF,IS4110033370,010732554,,,,2015.0,2023.0,2003.0,2024.0,,
117450.0,Active,Company,Limited liability company - SRL,1995-01-20 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,EUR,Active,Company,Limited liability company - SRL,1989-11-03 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2008-09-30,EUR,Active,Company,Public company,1971,D,No recent Conso.,Annual report,2004-12-31,AUD,MECAIR,IT11422310158,005299423,TYCO VALVES & CONTROLS ITALIA SRL,IT01018590339,005315439,SOUTHCORP LTD,AU007722643,006531418,1995.0,2023.0,1989.0,2008.0,1971.0,2004.0
1943300071.0,Unknown,Company,Limited liability company,1992-12-22 00:00:00,D,No recent Unconso.,Local registry filing,2017-12-31,CNY,Active,Company,Limited liability company,2007-12-11 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,Active,Company,,2000-08-23 00:00:00,D,Consolidated,Local registry filing,2023-12-31,CNY,"GUANGDONG CIVIL BLASTING EQUIPMENT CO., LTD",CN9398390104,168572297,"GUANGDONG HONGDA CIVIL EXPLOSIVE GROUP CO., LTD",CN9384276442,716445982,"GUANGDONG ENVIRONMENTAL PROTECTION GROUP CO., LTD",CN9378854884,284252809,1992.0,2017.0,2007.0,2023.0,2000.0,2023.0
1907207325.0,Dissolved,Company,Limited liability company,2013-08-28 00:00:00,-,No recent Unconso.,Local registry filing,2015-12-31,CNY,Active,Company,,2011-01-03 00:00:00,U,No recent Cons. & Uncons.,Local registry filing,2018-12-31,CNY,Active,Company,Limited liability company,2006-05-29 00:00:00,D,Limited financial data,Local registry filing,2021-12-31,CNY,"SUBEI HUATAI BOLUN ENERGY CO., LTD",CN9380527146,273034941,"BEIJING HUATAI RUNDA ENERGY SAVING TECHNOLOGY CO., LTD",CN9384732943,332850052,"BEIJING HUACHUAN ZHUOYUE INVESTMENT CO., LTD",CN9361015903,160036092,2013.0,2015.0,2011.0,2018.0,2006.0,2021.0
1943303476.0,Active,Company,Limited liability company,2014-10-31 00:00:00,D,Limited financial data,Local registry filing,2021-12-31,CNY,Active,Company,Joint stock company,1992,B+,Consolidated,Annual report,2025-03-31,CNY,,Company,,,U,,,,,"YICHUAN BAOXIN HEATING CO., LTD",CN9393827803,281760186,"BEIJING KINGFORE HV & ENERGY CONSERVATION TECHNOLOGY CO., LTD",CN55657PC,275417465,YANTAI HEFENG EQUITY INVESTMENT CENTRE (LP),,,2014.0,2021.0,1992.0,2025.0,,
1633061243.0,Active,Company,Limited liability company,2004-06-17 00:00:00,U,No recent Unconso.,Local registry filing,2020-12-31,CNY,Active,Company,Limited liability company,2002-12-03 00:00:00,D,No recent Unconso.,Local registry filing,2014-12-31,CNY,Active,Company,Limited liability company,2003-06-30 00:00:00,D,No recent Unconso.,Local registry filing,2020-12-31,CNY,"ZHENGZHOU TIANRUI CEMENT CO., LTD",CN9360246034,142696234,"TIANRUI GROUP CEMENT CO., LTD",CN9360492973,037487636,"WEIHUI TIANRUI CEMENT CO., LTD",CN9360504297,037474946,2004.0,2020.0,2002.0,2014.0,2003.0,2020.0
1943118666.0,Active,Company,Private limited company,2006,D,Consolidated,Local registry filing,2023-12-31,THB,,Generic,,,U,,,,,Active,Company,Private limited company,1994,B+,Consolidated,Local registry filing,2023-12-31,THB,"OSCAR SAVE THE WORLD CO., LTD",TH0105549092769,237413686,INVESTORS,,,"THAINAKORN PARAWOOD CO., LTD",TH0805535000305,159759334,2006.0,2023.0,,,1994.0,2023.0
,,,,,,,,,,Active,Company,Private limited company,2013,D,Consolidated,Local registry filing,2023-12-31,THB,,,,,,,,,,,,,"THAI COMMUNITY ENERGY CO., LTD",TH0105556149720,237535621,,,,,,2013.0,2023.0,,
1943282332.0,Active,Company,,1998-01-09 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,Active,Company,Joint stock company,2000,D,Consolidated,Annual report,2025-03-31,CNY,,Individuals/Families,,,U,,,,,"ZHEJIANG JINGNING OUJIANG CAPSULE CO., LTD",CN9360236048,047848298,"ZHEJIANG WECOME PHARMACEUTICAL CO., LTD",CN53383PC,282225640,MR WANG SHIGUO,,,1998.0,2023.0,2000.0,2025.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR WANG LINSU,,,,,,,,
1941746844.0,Active,Company,Private limited liability company - AB,1961-11-07 00:00:00,B+,Unconsolidated,Local registry filing,2024-12-31,SEK,Active,Company,Public limited liability company - AB publikt,1994,D,Consolidated,Annual report,2024-12-31,SEK,Active,Company,Private limited liability company - AB,2018-03-12 00:00:00,U,Unconsolidated,Local registry filing,2024-12-31,SEK,SAL NAVIGATION AB,SE5560805441,006109423,CONCEJO AB,SE5564803327,006236045,MARINOVUM HOLDING AB,SE5591521694,377046389,1961.0,2024.0,1994.0,2024.0,2018.0,2024.0
178335.0,Dissolved,Company,Private limited company,1974-06-18 00:00:00,-,No recent Unconso.,Local registry filing,2007-12-31,GBP,Active (dormant),Company,Private limited company,2000-03-27 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2001-12-31,GBP,,,,,,,,,,THOMAS WINTER INSURANCE BROKERS LTD,GB01174368,000142757,JARDINE LLOYD THOMPSON UK HOLDINGS LTD,GB03956316,005003729,,,,1974.0,2007.0,2000.0,2001.0,,
1633072864.0,Active,Company,Public limited company,1987,A+,Consolidated,Annual report,2025-03-31,THB,,Individuals/Families,,,U,,,,,Active,Company,Corporation,1971,A+,Cons. & Uncons.,Annual report,2025-03-31,THB,NIPPON PACK (THAILAND) PCL,TH0107536001095,008413157,MR SURAPHONG TRIAMCHANCHAI,,,KIATNAKIN BANK PCL,TH0107536000986,009134645,1987.0,2025.0,,,1971.0,2025.0
,,,,,,,,,,Active,Company,Public limited company,1989,A+,No recent Conso.,Annual report,2021-06-30,THB,,Individuals/Families,,,U,,,,,,,,THREE SIXTY FIVE PCL,TH0107548000340,031396776,MR WICHAI CHAISTAPORN,,,,,1989.0,2021.0,,
,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,,,,,,,MRS YUWADEE WACHIRAPRAPA,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR PATTINYA DHEVA-AKSORN,,,,,,,,,,,
,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,,,,,,,MS NANTAWAN MASAYAVANICH,,,,,,,,,,,
,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,,,,,,,MR ARAN APICHARI,,,,,,,,,,,
,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,,,,,,,MR WATCHAI VILAILUCK,,,,,,,,,,,
,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,,,,,,,MR NATCHET KUNAKORN,,,,,,,,,,,
2007797418.0,Active,Company,Limited liability company,2019-10-25 00:00:00,D,Unconsolidated,Local registry filing,2022-12-31,CNY,Active,Company,Joint stock company,2000,B+,Consolidated,Annual report,2025-03-31,CNY,Active,Company,,2010-04-22 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,"ANHUI ALPHA SILICON NEW ENERGY GENERIC TECHNOLOGY RESEARCH INSTITUTE CO., LTD",CN9502430261,477426362,"HARBIN VITI ELECTRONICS CO., LTD",CN42626PC,192804052,"CHERY NEW ENERGY AUTOMOBILE CO., LTD",CN9361098606,143017465,2019.0,2022.0,2000.0,2025.0,2010.0,2023.0
,,,,,,,,,,,,,,,,,,,Active,Company,Limited liability company,2017-07-18 00:00:00,D,Limited financial data,Local registry filing,2022-12-31,CNY,,,,,,,"SHANGHAI LUOTON INFORMATION TECHNOLOGY CO., LTD",CN9465446268,445342043,,,,,2017.0,2022.0
1941291444.0,Active,Company,Limited liability company,2003-01-24 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,Active,Company,Joint stock company,2007,B+,Consolidated,Annual report,2025-03-31,CNY,,Individuals/Families,,,U,,,,,"BEIJING SANYING WEIYE TECHNOLOGIES CO., LTD",CN9360932479,159987178,"FOREVER OPENSOURCE CO., LTD",CN46072PC,370048469,MR LIU DEYONG,,,2003.0,2023.0,2007.0,2025.0,,
2007117886.0,Active,Company,Joint stock company,1960,D,Consolidated,Annual report,2025-03-31,VND,Active,Company,Joint stock company,1963,A+,Consolidated,Annual report,2025-03-31,VND,,Individuals/Families,,,U,,,,,TIA SANG BATTERY JOINT STOCK COMPANY,VN0200168458,106725054,DUC GIANG CHEMICALS GROUP JOINT STOCK COMPANY,VN0103003850,156409162,MS NGUYEN THI THU HA,,,1960.0,2025.0,1963.0,2025.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MS BUI THI HA THU,,,,,,,,
1601058404.0,Dissolved,Company,Limited company with managing body,2002-10-11 00:00:00,-,No recent Unconso.,Local registry filing,2008-12-31,EUR,Active,Company,"Limited company, simplified - SAS",1982,D,No recent Conso.,Annual report,2013-06-30,EUR,,,,,,,,,,ADVESTIGO SA,FR443924543,012171583,HOLOGRAM INDUSTRIES SA,FR325020733,003282379,,,,2002.0,2008.0,1982.0,2013.0,,
1943084981.0,Active,Company,Limited liability company,2006-04-04 00:00:00,D,No recent Unconso.,Local registry filing,2015-12-31,CNY,Active,Company,Limited liability company,1998-06-28 00:00:00,B+,No recent Unconso.,Local registry filing,2014-12-31,CNY,Active,Company,Limited liability company,1995-06-08 00:00:00,D,No recent limited financial data,Local registry filing,2019-12-31,CNY,"ZHANGYE LONGHUI HYDROPOWER DEVELOPMENT CO., LTD",CN9360226951,142664590,"GANSU DIANTOU HEXI HYDROELECTRIC DEVELOPMENT CO., LTD",CN9360072242,037461415,"GANSU ENERGY CONSERVATION INVESTMENT CO., LTD",CN9378105190,272135144,2006.0,2015.0,1998.0,2014.0,1995.0,2019.0
1943122542.0,Active,Company,Limited liability company,2015-04-10 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,Active,Company,Joint stock company,2000,A+,Consolidated,Annual report,2025-03-31,CNY,Active,Company,Limited liability company,2000-03-29 00:00:00,B+,Limited financial data,Local registry filing,2021-12-31,CNY,"SHANDONG FEIYUAN TECHNOLOGY CO., LTD",CN9398145016,336358136,"JIANGSU NATA OPTO-ELECTRONIC MATERIAL CO., LTD",CN40680PC,084530395,"SHANDONG HUANTAI LUTAI ROAD ENGINEERING CO., LTD",CN9364171008,143162132,2015.0,2023.0,2000.0,2025.0,2000.0,2021.0
1943185424.0,Dissolved (merger or take-over),Company,Limited company by shares,2011-10-31 00:00:00,-,No recent Unconso.,Local registry filing,2019-12-31,KRW,Active,Company,Public limited company by shares,1999-10-01 00:00:00,B+,Cons. & Uncons.,Annual report,2024-09-30,KRW,,Individuals/Families,,,U,,,,,"EM INDEX CO., LTD",KR1101114718164,159099853,"EMNI CO., LTD",KR1350110096608,059630261,MR GO CHANG HOON,,,2011.0,2019.0,1999.0,2024.0,,
1941399031.0,Active,Company,Private limited company,1999,D,No recent Conso.,Annual report,2019-03-31,MUR,Active,Company,Public limited company,1948,A+,Consolidated,Annual report,2025-03-31,MUR,,Generic,,,U,,,,,CIEL TEXTILE LTD,MU40058AO,010048008,CIEL LTD,MU40017AO,124072174,SHAREHOLDERS,,,1999.0,2019.0,1948.0,2025.0,,
1601461370.0,Active,Company,Limited liability company - Sp. z.o.o.,2011,D,No recent Unconso.,Local registry filing,2013-12-31,PLN,Active,Company,Joint stock company - SA,1992,D,Consolidated,Annual report,2024-12-31,PLN,,Generic,,,U,,,,,GPS KONSORCJUM SP ZOO,PL142927675,128868350,IMAGIS SA,PL014984439,009938803,UNDISCLOSED COMPANIES,,,2011.0,2013.0,1992.0,2024.0,,
1603007509.0,Active,Company,Limited liability company,2001-12-26 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,Active,Company,Public limited company,1947,A+,Cons. & Uncons.,Annual report,2025-03-31,JPY,,Company,,,U,,,,,"YANTAI ATSUGI CRC STOCKING CO., LTD",CN9360187114,037474699,"ATSUGI CO., LTD",JP4021001026648,051056885,"CHINA RESOURCES TEXTILE MATERIALS CO., LTD",,,2001.0,2023.0,1947.0,2025.0,,
1601322609.0,Dissolved,Company,,1910-01-01 00:00:00,-,No recent Conso.,Annual report,2012-09-30,USD,Dissolved (merger or take-over),Company,,,-,No recent Unconso.,Annual report,2015-12-31,USD,Dissolved (merger or take-over),Company,,1982-09-15 00:00:00,-,Cons. & Uncons.,Annual report,2021-12-31,USD,DUPONT STATE BANK,US350281620,000112382,RIVER VALLEY BANCORP INC.,US351984567,013826704,CITIZENS UNION BANCORP OF SHELBYVILLE INC.,US611016371,011149488,1910.0,2012.0,,2015.0,1982.0,2021.0
95264.0,,Company,,,U,,,,,Active,Company,Public limited company,1995-03-31 00:00:00,A+,Consolidated,Annual report,2024-09-28,GBP,,,,,,,,,,"VERONA BUS SERVICE, INC.",,,FIRSTGROUP PLC,GBSC157176,005101761,,,,,,1995.0,2024.0,,
136506.0,Active,Company,Public limited company - SA,1983-09-30 00:00:00,D,Consolidated,Annual report,2025-03-31,CLP,Dissolved (merger or take-over),Company,Limited company by shares (by private law) - SA/N,1929-10-30 00:00:00,-,No recent Cons. & Uncons.,Local registry filing,2003-06-30,EUR,,Company,,,U,,,,,EMPRESA ELECTRICA DEL NORTE GRANDE SA,CL880069004,006740110,TRACTEBEL SA,BE0403239886,008326661,FS INVERSIONES LTDA,,,1983.0,2025.0,1929.0,2003.0,,
,,,,,,,,,,Active,Company,Public authority,1976,D,Consolidated,Annual report,2025-03-31,USD,,,,,,,,,,,,,CORPORACION NACIONAL DEL COBRE DE CHILE,CL61704000K,006533487,,,,,,1976.0,2025.0,,
95550.0,Dissolved (merger or take-over),Company,Limited company by shares - SA/NV,1988,-,No recent Conso.,Annual report,2004-12-31,EUR,Dissolved (merger or take-over),Company,Limited company by shares - SA/NV,1972,-,No recent Conso.,Annual report,2004-12-31,EUR,,,,,,,,,,BUREAU VAN DIJK COMPUTER SERVICES NV,BE0434058271,008326717,CREYF'S NV,BE0412773897,001951033,,,,1988.0,2004.0,1972.0,2004.0,,
314815.0,Dissolved (merger or take-over),Company,Limited company - AG/SA,1963-12-19 00:00:00,-,No recent limited financial data,Local registry filing,2004-12-31,CHF,Active,Company,Joint stock company,1996-10-24 00:00:00,A+,Cons. & Uncons.,Annual report,2024-12-31,CHF,Active,Company,Limited company - AG/SA,1973-04-10 00:00:00,D,Limited financial data,Local registry filing,2025-01-01,CHF,SIGMA AG,CH0000082015,002225341,KOMAX HOLDING AG,CHCHE103485290,002224003,BOSSARD AG,CHCHE101058161,002224218,1963.0,2004.0,1996.0,2024.0,1973.0,2025.0
1907016136.0,Active,Company,Public company,1987-01-30 00:00:00,D,No recent Conso.,Annual report,2018-06-30,AUD,Active,Company,Proprietary limited company,2007-04-12 00:00:00,C+,Unconsolidated,Local registry filing,2024-06-30,AUD,,,,,,,,,,REALM RESOURCES LTD,AU008124025,007692185,TAURUS SM HOLDINGS PTY LTD,AU124626348,048784881,,,,1987.0,2018.0,2007.0,2024.0,,
2007634208.0,Active,Company,Limited liability company,2018-08-08 00:00:00,U,Limited financial data,Local registry filing,2021-12-31,CNY,Active,Company,Joint stock company,2003-01-24 00:00:00,B+,Consolidated,Annual report,2025-03-31,CNY,Active,Fund,Partnership,2018-01-04 00:00:00,U,Limited financial data,Local registry filing,2021-12-31,CNY,"NINGDE AIER EYE HOSPITAL CO., LTD",CN9487699230,456558185,"AIER EYE HOSPITAL GROUP CO., LTD",CN32039PC,075426643,HUNAN BRIGHT VISION CHANGYIN MEDICAL INDUSTRY INVESTMENT FUND PARTNERSHIP (LP),CN9467052809,446423237,2018.0,2021.0,2003.0,2025.0,2018.0,2021.0
1941601469.0,Active,Company,Limited liability company,2008-10-15 00:00:00,D,No recent Unconso.,Local registry filing,2017-12-31,CNY,Active,Company,Joint stock company,2017,D,Consolidated,Annual report,2025-03-31,CNY,Active,Company,Limited liability company,2005-07-26 00:00:00,U,Limited financial data,Local registry filing,2021-12-31,CNY,"ZHEJIANG CHINA TEXTILE STANDARD INSPECTION CO., LTD",CN9382770752,274533603,"CHINATESTA TEXTILE TESTING & CERTIFICATION SERVICES CO., LTD",CN53547PC,430792155,"CHINA TEXTILE RESEARCH INSTITUTE (ZHEJIANG) TECHNOLOGY RESEARCH INSTITUTE CO., LTD",CN9410041457,430773046,2008.0,2017.0,2017.0,2025.0,2005.0,2021.0
1907119673.0,Dissolved (merger or take-over),Company,Private limited company,2012-05-24 00:00:00,-,Unconsolidated,Local registry filing,2022-12-31,SGD,Dissolved (merger or take-over),Company,Private limited company,1979-05-15 00:00:00,-,Unconsolidated,Local registry filing,2022-12-31,SGD,Active,Company,Public limited company,1963,D,Consolidated,Annual report,2025-03-31,MYR,BEKAERT SOUTHERN WIRE PTE LTD,SG201212891D,157824476,BEKAERT SINGAPORE PTE LTD,SG197901352K,049827954,SOUTHERN STEEL BHD,MY5283-X,006530396,2012.0,2022.0,1979.0,2022.0,1963.0,2025.0
126455.0,Dissolved,Company,Private limited company - OY,1982-02-18 00:00:00,-,No recent Unconso.,Local registry filing,2010-12-31,EUR,Active,Company,Public limited company - OYJ,2000-04-12 00:00:00,A+,Consolidated,Annual report,2024-12-31,EUR,,Individuals/Families,,,U,,,,,NISAMO OY,FI04716452,003173061,COMPONENTA OYJ,FI16354516,003212736,MR PEKKA MOLIN,,,1982.0,2010.0,2000.0,2024.0,,
1939056091.0,Active,Company,Proprietary limited company,2010-05-07 00:00:00,D,Unconsolidated,Local registry filing,2021-06-30,AUD,Active,Company,Public company,2006,D,No recent Conso.,Annual report,2019-06-30,AUD,,,,,,,,,,ALLIANCE AUTOMATION PTY LTD,AU143534767,166298865,ERM POWER LTD,AU122259223,074483378,,,,2010.0,2021.0,2006.0,2019.0,,
1941704653.0,Active,Company,Joint stock company,1995,D,Consolidated,Annual report,2024-06-30,CNY,,Generic,,,U,,,,,Active,Company,Limited liability company,2011-07-11 00:00:00,D,No recent limited financial data,Local registry filing,2018-12-31,CNY,"CHENGDU JINGHUA OPTECH CO., LTD",CN46876PC,142397184,SHAREHOLDERS,,,"YINGTAN HUICHUAN INVESTMENT MANAGEMENT CO., LTD",CN9381956874,273991275,1995.0,2024.0,,,2011.0,2018.0
,,,,,,,,,,Active,Company,,,U,No recent Unconso.,Local registry filing,2010-12-31,CNY,Active,Company,Limited liability company,2010-10-18 00:00:00,D,No recent limited financial data,Local registry filing,2020-12-31,CNY,,,,"CHENGDU ZHANYE INVESTMENT CO., LTD",CN9360001264,142397546,"JIANGXI HUITONG INDUSTRY CO., LTD",CN9372029640,270434587,,,,2010.0,2010.0,2020.0
1601097241.0,Dissolved,Company,Limited liability company - SRL,1999-06-24 00:00:00,-,No recent Unconso.,Local registry filing,2014-12-31,EUR,Active,Company,Limited company,1998-03-25 00:00:00,D,No recent Conso.,Annual report,2012-07-31,USD,,Company,,,U,,,,,SPORTINGBET ITALIA SRL,IT05800261009,013783003,SPORTINGBET PLC,GB03534726,004746852,FININBET SRL,,,1999.0,2014.0,1998.0,2012.0,,
479358.0,Dissolved (bankruptcy),Company,Cooperative company with limited liability - SCRL,1966-07-09 00:00:00,-,No recent Cons. & Uncons.,Local registry filing,2004-12-31,EUR,Dissolved (liquidation),Company,Private limited liability company - SPRL/BVBA,1988-06-08 00:00:00,-,No recent Unconso.,Local registry filing,2013-12-31,EUR,,,,,,,,,,LOKERSE VLEESVEILING CVBA,BE0400032453,008323902,DOBBELS QUALITY,BE0434547924,008316864,,,,1966.0,2004.0,1988.0,2013.0,,
2007176112.0,Active,Company,Private company,1947-10-23 00:00:00,D,No recent Unconso.,Local registry filing,2016-12-31,EUR,Active,Company,Public limited company,2006,B+,Consolidated,Annual report,2025-02-28,ZAR,Active,Company,Private limited liability company - BV,1999-03-03 00:00:00,D,Unconsolidated,Local registry filing,2024-12-31,EUR,LAFARGE SOUTH AFRICA HOLDINGS (PTY) LTD,ZA194702718407,041632939,AFRIMAT LTD,ZA200602253406,039496958,CARICEMENT BV,NL34111988,005566392,1947.0,2016.0,2006.0,2025.0,1999.0,2024.0
1601421996.0,Active,Company,Private limited company,2011-01-19 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2011-03-31,GBP,Active,Company,Incorporated business,1954-11-26 00:00:00,A+,Cons. & Uncons.,Annual report,2024-12-31,GBP,,Generic,,,U,,,,,V12 FINANCE GROUP LTD,GB07498951,098451561,SECURE TRUST BANK PLC,GB00541132,003941472,MANAGEMENT,,,2011.0,2011.0,1954.0,2024.0,,
,,,,,,,,,,,,,,,,,,,,Generic,,,U,,,,,,,,,,,INVESTOR,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR JON MOULTON,,,,,,,,
1909644254.0,Active,Company,Private limited company by shares,1998-02-19 00:00:00,D,Unconsolidated,Local registry filing,2024-06-30,EUR,Active,Company,Private limited company by shares,2014-05-23 00:00:00,D,Unconsolidated,Local registry filing,2024-06-30,EUR,,,,,,,,,,"SIMS CLINIC LTD, THE",IE280514,136492634,VIRTUS HEALTH IRELAND LTD,IE544449,186243842,,,,1998.0,2024.0,2014.0,2024.0,,
1907219120.0,Inactive (no precision),Company,Private limited company,2014-10-03 00:00:00,-,Unconsolidated,Local registry filing,2023-12-31,SGD,Active,Company,Public limited company by shares,2010,D,Consolidated,Annual report,2024-12-31,SGD,,,,,,,,,,ORION ENERGY RESOURCES PTE LTD,SG201429667C,261416524,SINCAP GROUP LTD,SG201005161G,138431981,,,,2014.0,2023.0,2010.0,2024.0,,
2007985241.0,Active,Company,"One-person limited company, simplified - SASU",2003-10-13 00:00:00,B+,Unconsolidated,Local registry filing,2024-12-31,EUR,Active,Company,Limited company by shares - SA,1997-06-30 00:00:00,B+,Cons. & Uncons.,Local registry filing,2022-12-31,EUR,,Individuals/Families,,,U,,,,,DCM USIMECA SASU,FR450649629,009555383,VERDOSO INVESTMENTS SA,LULB59863,058429961,MR PIAU,,,2003.0,2024.0,1997.0,2022.0,,
