unnamed__0,deal_num,acq_name,acq_country_code,tar_name,tar_country_code,deal_type,deal_status,deal_value,last_deal_status_date,deal_headline,deal_type__1,deal_status__1,deal_value__1,tar_name__1,tar_country_code__1,tar_busi_descr,tar_bvd_id_num,tar_orbis_id_num,acq_name__1,acq_country_code__1,acq_busi_descr,acq_bvd_id_num,acq_orbis_id_num,gr_acq_name,gr_acq_country_code,gr_acq_busi_descr,gr_acq_bvd_id_num,gr_acq_orbis_id_num,ven_name,ven_country_code,ven_busi_descr,ven_bvd_id_num,ven_orbis_id_num,gr_ven_name,gr_ven_country_code,gr_ven_busi_descr,gr_ven_bvd_id_num,gr_ven_orbis_id_num,regulatory_body_name,regulatory_body_country,type_of_deal_opportunity
15608.0,597019.0,MULTIKINO SP ZOO,PL,SILVER SCREEN WORLD CINEMAS SP ZOO,PL,Acquisition 100%,Completed Assumed,48051.2995744149,40656.0,Multikino to acquire Silver Screen World Cinemas,Acquisition 100%,Completed Assumed,48051.2995744149,SILVER SCREEN WORLD CINEMAS SP ZOO,PL,Cinema operator,PL012272611,12128884.0,MULTIKINO SP ZOO,PL,Cinema operator,PL013122196,78849519.0,,,,,,APOLLO REAL ESTATE ADVISORS,US,Real estate investment services,US*190521522394,6385829.0,,,,,,Office of Competition and Consumer Protection,Poland,
15609.0,1601007568.0,CHARLES RIVER LABORATORIES INTERNATIONAL INC.,US,NEWLAB BIOQUALITY AG,DE,Acquisition 100%,Completed,48049.7456189938,39700.0,Charles River Laboratories International acquires NewLab BioQuality,Acquisition 100%,Completed,48049.7456189938,NEWLAB BIOQUALITY AG,DE,Quality control analysis services for biopharmaceuticals,DE5050264984,2535421.0,CHARLES RIVER LABORATORIES INTERNATIONAL INC.,US,Pharmaceutical and biotechnology laboratory research services,US061397316,664810.0,,,,,,,,,,,,,,,,,,
15610.0,1943206490.0,X.D. NETWORK INC.,CN,"YIWAN (SHANGHAI) NETWORK TECHNOLOGY CO., LTD",CN,Acquisition increased from 55.78% to 74.12%,Completed Assumed,48046.863098889,44800.0,XD via X.D. Network to acquire stake in Yiwan (Shanghai) Network Technology,Acquisition increased from 55.78% to 74.12%,Completed Assumed,48046.863098889,"YIWAN (SHANGHAI) NETWORK TECHNOLOGY CO., LTD",CN,Online game discussion platform operator,CN9403438013,337777265.0,X.D. NETWORK INC.,CN,Online games software developer,CN45440PC,269959320.0,,,,,,MR ZHANG QIAN,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR HUANG XIWEI,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HUZHOU YIXIN INVESTMENT MANAGEMENT PARTNERSHIP (LP),CN,Investment fund,CN9455694366,438657258.0,,,,,,,,
15611.0,1909097598.0,BUMECH SA,PL,ZWG SA,PL,Acquisition 100%,Completed,48046.0242269503,42002.0,Bumech acquires ZWG,Acquisition 100%,Completed,48046.0242269503,ZWG SA,PL,"Rubber products manufacturer, Rubber-metal goods manufacturer",PL020475302,57117844.0,BUMECH SA,PL,"Mining machinery manufacturer, Mining machinery repair services, Rubber products manufacturer, Underground mining services",PL272129154,12256286.0,,,,,,,,,,,,,,,,Polish Financial Supervision Authority,Poland,
15612.0,1907048167.0,"SHANGHAI PUDONG ROAD & BRIDGE CONSTRUCTION CO., LTD",CN,"SHANGHAI PUDONG NEW AREA CONSTRUCTION (GROUP) CO., LTD",CN,Acquisition 100%,Completed Assumed,48045.8152147938,42489.0,Shanghai Pudong Road & Bridge Construction to acquire Shanghai Pudong New Area Construction (Group) from Shanghai Pudong Development (Group): shareholders approved,Acquisition 100%,Completed Assumed,48045.8152147938,"SHANGHAI PUDONG NEW AREA CONSTRUCTION (GROUP) CO., LTD",CN,"Construction services, Property developer, Property management services",CN9361143926,284083322.0,"SHANGHAI PUDONG ROAD & BRIDGE CONSTRUCTION CO., LTD",CN,"Highways and bridges construction services, Other civil engineering construction services",CN31271PC,60294106.0,,,,,,"SHANGHAI PUDONG DEVELOPMENT (GROUP) CO., LTD",CN,"Property developer, Property management services",CN9361209924,79535783.0,,,,,,(State-owned) Assets Supervision and Administration Commission (SASAC),China,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China Securities Regulatory Commission,China,
15613.0,2008071422.0,PKSHA TECHNOLOGY INC.,JP,"CIRCULATION CO., LTD",JP,Acquisition increased from 7.69% to 100%,Announced,48041.3908181171,45842.0,PKSHA Technology to acquire Circulation from Simplex Holdings and others,Acquisition increased from 7.69% to 100%,Announced,48041.3908181171,"CIRCULATION CO., LTD",JP,"External professional human resources utilisation support and consultation services, Freelance and side business related news distribution platform operator, Freelance job placement platform operator, New business incubation and marketing consulting services",JP4011001098218,187550095.0,PKSHA TECHNOLOGY INC.,JP,Algorithms embedded software developer,JP5011101064787,304177746.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLDMAN SACHS INTERNATIONAL,GB,Investment banking services,GB02263951,58910210.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBI SECURITIES CO., LTD",JP,Securities broker and underwriter,JP3010401049814,1876794.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CROWDWORKS INC.,JP,Cloud-based man-hour and project management software-as-a-service (SaaS) provider,JP6010401098453,132235972.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMPLEX HOLDINGS INC.,JP,"Digital transformation and strategy consulting services holding company, Software developer holding company, System integration services holding company",JP5010401128558,413770624.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANK OF NEW YORK GCM CLIENT ACCOUNT JPRD AC ISG (FA-AC),,Non-classifiable establishment,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YU FUKUDA,,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASATO YAMAGUCHI,,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASAYUKI FURUYA,,Individual,,,,,,,,,,
15614.0,1909561283.0,NATSIONALNYI UPRAVLYAYUSHCHII KHOLDING KAZAGRO AO,KZ,FOND FINANSOVOI PODDERZHKI SELSKOGO HOZAYSTVA AO,KZ,Acquisition increased from 100% to 100%,Completed,48039.7295622788,42845.0,Fond Finansovoi Podderzhki Selskogo Hozaystva issued shares to Natsionalnyi Upravlyayushchii Kholding KazAgro,Acquisition increased from 100% to 100%,Completed,48039.7295622788,FOND FINANSOVOI PODDERZHKI SELSKOGO HOZAYSTVA AO,KZ,"Agricultural credit institution operator, Agricultural industry financial lesing services provider, Agricultural industry mortgage services provider",KZ980840000675,80536925.0,NATSIONALNYI UPRAVLYAYUSHCHII KHOLDING KAZAGRO AO,KZ,"Agricultural holding company, Agricultural industry credit services holding company, Agricultural industry management consulting services holding company, Cattle farming services holding company, Grain farming services holding company",KZ070140002180,80612965.0,,,,,,,,,,,,,,,,,,
15615.0,2007762698.0,"NIPPON SHOKUBAI CO., LTD",JP,"EMULSION TECHNOLOGY CO., LTD",JP,Acquisition 100%,Completed,48034.0189160071,45748.0,Nippon Shokubai acquires Emulsion Technology from JSR,Acquisition 100%,Completed,48034.0189160071,"EMULSION TECHNOLOGY CO., LTD",JP,"Acrylic emulsion manufacturer, Synthetic rubber latex manufacturer",JP4190001017203,53720909.0,"NIPPON SHOKUBAI CO., LTD",JP,"Ethylene oxide manufacturer, Fine and performance chemical manfuacturer",JP9120001077620,51056825.0,,,,,,JSR CORPORATION,JP,"Emulsion manufacturer, LCD film manufacturer, Lithography material manufacturer, Synthetic rubber manufacturer",JP1010401175166,583261628.0,,,,,,,,
15616.0,1943310439.0,"NUSA ONE CO., LTD",TH,"NUSA LEGEND SIAM CO., LTD",TH,Acquisition 100%,Completed,48020.0910117149,44736.0,Nusasiri sells Nusa Legend Siam to Nusa One,Acquisition 100%,Completed,48020.0910117149,"NUSA LEGEND SIAM CO., LTD",TH,Cultural theme park operator,TH0105555170504,237514457.0,"NUSA ONE CO., LTD",TH,"Real estate agency services, Real estate development services",TH0105558095961,307974584.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUSASIRI PCL,TH,"Property developer, Property leasing services",TH0107537001595,8413234.0,,,,,,,,
15617.0,1909247236.0,CP HOLDINGS LTD,GB,DANUBIUS SZALLODA ES GYOGYUDULO NYRT,HU,Acquisition increased from 80.332% to 100%,Completed,48018.9943125831,42265.0,CP Holding acquires Danubius in a PTO deal,Acquisition increased from 80.332% to 100%,Completed,48018.9943125831,DANUBIUS SZALLODA ES GYOGYUDULO NYRT,HU,"Bar operator, Hotel operator, Restaurant operator",HU10594702,5180481.0,CP HOLDINGS LTD,GB,"Car dealership operator holding company, Hotel operator holding company",GB00580471,3947050.0,,,,,,,,,,,,,,,,Central Bank of Hungary,Hungary,
15618.0,579025.0,ORSZAGOS TAKAREKPENZTAR ES KERESKEDELMI BANK RT,HU,OTP BANK ZAT,UA,Acquisition increased from 100% to 100%,Completed,48018.6286090509,39471.0,OTP Bank CJSC increases its capital,Acquisition increased from 100% to 100%,Completed,48018.6286090509,OTP BANK ZAT,UA,Banking services,UA21685166,908883.0,ORSZAGOS TAKAREKPENZTAR ES KERESKEDELMI BANK RT,HU,Banking services,HU10537914,9081950.0,,,,,,,,,,,,,,,,,,
15619.0,2007097338.0,"HUNAN LIGHT INDUSTRY & SALT INDUSTRY GROUP CO., LTD",CN,"HUNAN MEITE NEW MATERIAL TECHNOLOGY CO., LTD",CN,Acquisition unknown stake %,Completed,48005.450075725,44968.0,Hunan Meite New Material Technology secures new financing,Acquisition unknown stake %,Completed,48005.450075725,"HUNAN MEITE NEW MATERIAL TECHNOLOGY CO., LTD",CN,Lithium-ion battery materials manufacturer,CN9361135530,267014305.0,"HUNAN LIGHT INDUSTRY & SALT INDUSTRY GROUP CO., LTD",CN,"Common salt mining and processing services, Diversified industry investment services, Salt manufacturer",CN9362858170,147771530.0,,,,,,,,,,,,,,,,(State-owned) Assets Supervision and Administration Commission (SASAC),China,
,,"SNOWSKY SALT INDUSTRY GROUP CO., LTD",CN,,,,,,,,,,,,,,,,"SNOWSKY SALT INDUSTRY GROUP CO., LTD",CN,"Edible salt manufacturer, Industrial salt manufacturer",CN45713PC,273616894.0,,,,,,,,,,,,,,,,,,
,,HUNAN LIGHT SALT NEW ENERGY VENTURE CAPITAL PARTNERSHIP ENTERPRISE (LP),CN,,,,,,,,,,,,,,,,HUNAN LIGHT SALT NEW ENERGY VENTURE CAPITAL PARTNERSHIP ENTERPRISE (LP),CN,Fund,,,,,,,,,,,,,,,,,,,,
,,CHANGSHA MEITE LITHIUM AND SODIUM NO. 1 ENTERPRISE CONSULTING AND MANAGEMENT PARTNERSHIP ENTERPRISE (LP),CN,,,,,,,,,,,,,,,,CHANGSHA MEITE LITHIUM AND SODIUM NO. 1 ENTERPRISE CONSULTING AND MANAGEMENT PARTNERSHIP ENTERPRISE (LP),CN,Enterprise management services,,,,,,,,,,,,,,,,,,,,
,,CHANGSHA MEITE LITHIUM AND SODIUM NO. 2 ENTERPRISE CONSULTING AND MANAGEMENT PARTNERSHIP ENTERPRISE (LP),CN,,,,,,,,,,,,,,,,CHANGSHA MEITE LITHIUM AND SODIUM NO. 2 ENTERPRISE CONSULTING AND MANAGEMENT PARTNERSHIP ENTERPRISE (LP),CN,Enterprise management services,,,,,,,,,,,,,,,,,,,,
15620.0,2007788688.0,RE-PIE PORTFOY YONETIMI AS,TR,UFUK YATIRIM YONETIM VE GAYRIMENKUL AS,TR,Acquisition 93.03%,Completed,48000.0,45635.0,Yildiz Holding sells entire stake in Ufuk Yatirim Yonetim ve Gayrimenkul to six investors,Acquisition 93.03%,Completed,48000.0,UFUK YATIRIM YONETIM VE GAYRIMENKUL AS,TR,Fixed assets financial leasing services,TRFEB58710,60401808.0,RE-PIE PORTFOY YONETIMI AS,TR,"Asset management services, Investment services",TR2347563F,470631305.0,,,,,,YILDIZ HOLDING AS,TR,"Beverage manufacturer holding company, Chocolate producer holding company, Financial services holding company, Food manufacturing holding company, IT services holding company, Logistics services holding company, Packaging services holding company, Real estate services holding company, Telecommunications services holding company",TR278677F,51142006.0,,,,,,,,
,,1000 YATIRIMLAR HOLDING AS,TR,,,,,,,,,,,,,,,,1000 YATIRIMLAR HOLDING AS,TR,Investment services holding company,TR3020858F,692567808.0,,,,,,,,,,,,,,,,,,
,,BULLS YATIRIM HOLDING AS,TR,,,,,,,,,,,,,,,,BULLS YATIRIM HOLDING AS,TR,Investment brokerage services holding company,TR3044238F,615626639.0,,,,,,,,,,,,,,,,,,
,,BULLS YATIRIM MENKUL DEGERLER AS,TR,,,,,,,,,,,,,,,,BULLS YATIRIM MENKUL DEGERLER AS,TR,"Investment advice services, Investment management platform provider, Investment portfolio management services, Securities brokerage services",TR82014F,163375223.0,,,,,,,,,,,,,,,,,,
,,LYDIA HOLDING AS,TR,,,,,,,,,,,,,,,,LYDIA HOLDING AS,TR,"Nonresidential property manager, Real estate broker, Residential property manager",TR30206ET,8300760.0,,,,,,,,,,,,,,,,,,
,,LYDIA YESIL ENERJI KAYNAKLARI AS,TR,,,,,,,,,,,,,,,,LYDIA YESIL ENERJI KAYNAKLARI AS,TR,Juice manufacturer,TR30520ET,145437333.0,,,,,,,,,,,,,,,,,,
15621.0,1943258819.0,FOXCONN SINGAPORE PTE LTD,SG,"COMPETITION TEAM TECHNOLOGY (VIETNAM) CO., LTD",VN,Acquisition increased from 100% to 100%,Completed,48000.0,44330.0,Hon Hai Precision Industry's Foxconn Singapore injects capital in Competition Team Technology (Vietnam),Acquisition increased from 100% to 100%,Completed,48000.0,"COMPETITION TEAM TECHNOLOGY (VIETNAM) CO., LTD",VN,Electronic component manufacturer,VN5702015581,417742970.0,FOXCONN SINGAPORE PTE LTD,SG,"Consumer electronics products wholesaler holding company, Investment services holding company",SG199200874Z,81689471.0,"HON HAI PRECISION INDUSTRY CO., LTD",TW,Consumer electronic product manufacturer,TW04541302,11398625.0,,,,,,,,,,,,,
15622.0,1941518010.0,ORBITAL ENERGY GROUP INC.,US,GIBSON TECHNICAL SERVICES INC.,US,Acquisition 100%,Rumour - Expired,48000.0,44285.0,Orbital Energy Group intends to acquire Gibson Technical Services,Acquisition 100%,Rumour - Expired,48000.0,GIBSON TECHNICAL SERVICES INC.,US,"In-building communications networks installation services, Outdoor communications networks engineering and construction services",US149158072L,737796.0,ORBITAL ENERGY GROUP INC.,US,Energy infrastructure construction services,US327623024L,477165867.0,,,,,,,,,,,,,,,,,,Looking to buy
15623.0,128769.0,SKANSKA AB,SE,YEAGER CONSTRUCTION COMPANY,US,Acquisition 100%,Completed,48000.0,37531.0,Skanska has bought Yeager Construction Company,Acquisition 100%,Completed,48000.0,YEAGER CONSTRUCTION COMPANY,US,Civil engineering services,US133203908L,76069506.0,SKANSKA AB,SE,"Civil construction services, Commercial real estate leasing services, Non-residential building construction services, Residential and commercial building project developer, Residential building construction services",SE5560004615,6099339.0,,,,,,,,,,,,,,,,,,
15624.0,107019.0,INTERACTIVE DATA CORPORATION,US,MERRILL LYNCH & CO INC.'S SECURITIES PRICING SERVICE,US,Acquisition 100%,Completed,48000.0,37258.0,Interactive Data Corp has agreed to buy Merrill Lynch & Co's securities pricing service.,Acquisition 100%,Completed,48000.0,MERRILL LYNCH & CO INC.'S SECURITIES PRICING SERVICE,US,Financial information services,,,INTERACTIVE DATA CORPORATION,US,"Financial market data and analytics services, Online financial data customised web-based applications developer",US133668779,1707236.0,,,,,,MERRILL LYNCH,US,"Asset management services, Investment banking services, Investment services",US132740599,49969464.0,,,,,,,,
15625.0,1941557660.0,AVIENT CORPORATION,US,MAGNA COLOURS LTD,GB,Acquisition 100%,Completed,48000.0,44378.0,Avient Corporation acquires Magna Colours,Acquisition 100%,Completed,48000.0,MAGNA COLOURS LTD,GB,Water-based textile screen-printing inks manufacturer,GB01378495,4066844.0,AVIENT CORPORATION,US,"Inorganic chemical products manufacturer, Printing ink products manufacturer, Synthetic rubber products manufacturer, Thermoformed plastic sheet packaging manufacturer, Thermoplastic resins and compounds manufacturer",US341730488,1778589.0,,,,,,,,,,,,,,,,,,
15626.0,144975.0,CONMED CORPORATION,US,BIONX IMPLANTS INC.,US,Acquisition 100%,Completed,48000.0,37690.0,CONMED Corporation completes acquisition of Bionx Implants Inc.,Acquisition 100%,Completed,48000.0,BIONX IMPLANTS INC.,US,"Self-reinforced, resorbable polymer implants developer and manfacturer",US223458598,1764106.0,CONMED CORPORATION,US,"Advanced surgical devices manufacturer, Electrosurgery products manufacturer",US160977505,467573.0,,,,,,,,,,,,,,,,,,
15627.0,444264.0,ATH RESOURCES PLC,GB,A OGDEN & SONS LTD,GB,Acquisition 100%,Completed,47996.9765684051,38855.0,ATH Resources acquires A Ogden & Sons,Acquisition 100%,Completed,47996.9765684051,A OGDEN & SONS LTD,GB,Coal recovery and land remediation and regeneration services,GB00571880,3945844.0,ATH RESOURCES PLC,GB,Surface coal mining services,GB04928463,11360226.0,,,,,,SIR ROBERT OGDEN CBE LLD,GB,Individual,,,,,,,,,,
15628.0,1907074849.0,"BEIJING LEADMAN BIOCHEMISTRY CO., LTD",CN,"DIASYS DIAGNOSTIC SYSTEMS (SHANGHAI) CO., LTD",CN,Acquisition increased from 25% to 70%,Completed Assumed,47995.5938430455,43064.0,Beijing Leadman Biochemistry to acquire stake in DiaSys Diagnostic Systems (Shanghai): the amount of shares be issued to vendors has been disclosed,Acquisition increased from 25% to 70%,Completed Assumed,47995.5938430455,"DIASYS DIAGNOSTIC SYSTEMS (SHANGHAI) CO., LTD",CN,In vitro diagnostic products manufacturer,CN9360377400,47826128.0,"BEIJING LEADMAN BIOCHEMISTRY CO., LTD",CN,In vitro diagnostic reagent manufacturer,CN40574PC,130937472.0,,,,,,"TIBET ZHIDU INVESTMENT CO., LTD",CN,"Fund management services, Venture capital investment services",CN9390975389,224164800.0,,,,,,China Securities Regulatory Commission,China,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHENZHEN LEADING FUND MANAGEMENT CO., LTD",CN,"Fund management services, Venture capital investment services",CN*Z00042226,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHANGHAI QIZHENG INVESTMENT CONSULTING CO., LTD",CN,"Fund management services, Investment advisory servcies",CN9384380412,275591866.0,,,,,,,,
15629.0,162748.0,KINGFISHER PLC,GB,CASTORAMA DUBOIS INVESTISSEMENTS SCA,FR,Acquisition increased from 99.66% to 100%,Completed,47993.682732803,37764.0,Kingfisher buys remainder of Castorama Dubois Investissements,Acquisition increased from 99.66% to 100%,Completed,47993.682732803,CASTORAMA DUBOIS INVESTISSEMENTS SCA,FR,DIY retailer,FR316701416,58497759.0,KINGFISHER PLC,GB,Hardware store operator,GB01664812,4117372.0,,,,,,,,,,,,,,,,,,
15630.0,489271.0,PHOENIX IT GROUP PLC,GB,SERVO COMPUTER SERVICES LTD,GB,Acquisition 100%,Completed Assumed,47985.4060913706,39758.0,Phoenix IT Group acquires Servo Computer Services,Acquisition 100%,Completed Assumed,47985.4060913706,SERVO COMPUTER SERVICES LTD,GB,"IT equipment provider, IT services provider",GB01420136,4074224.0,PHOENIX IT GROUP PLC,GB,"IT infrastructure consultancy, design and building services, IT network network building, maintenance and support services, Online cloud computer data hosting services",GB03476115,4711777.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,,,
15631.0,1909625938.0,"CHAILEASE FINANCE CO., LTD",TW,"FINA FINANCE & TRADING CO., LTD",TW,Acquisition increased from 100% to 100%,Completed Assumed,47976.803972315,43713.0,Chailease Holding's subsidiary Chailease Finance to inject capital into Fina Finance & Trading,Acquisition increased from 100% to 100%,Completed Assumed,47976.803972315,"FINA FINANCE & TRADING CO., LTD",TW,Sales financing services,TW22424994,152589707.0,"CHAILEASE FINANCE CO., LTD",TW,"Automobile, equipment and other inventory finance leasing services",TW05072925,44537645.0,,,,,,,,,,,,,,,,,,
15632.0,1907223503.0,"COFCO TUNHE SUGAR CO., LTD",CN,"COFCO TUNHE LANGFANG TOMATO PRODUCTS CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,47972.4694430558,43631.0,COFCO Tunhe Sugar to inject capital in COFCO Tunhe Langfang Tomato Products,Acquisition increased from 100% to 100%,Completed Assumed,47972.4694430558,"COFCO TUNHE LANGFANG TOMATO PRODUCTS CO., LTD",CN,Tomato canning manufacturer,CN9360125946,67064393.0,"COFCO TUNHE SUGAR CO., LTD",CN,Beet and cane sugar manufacturer,CN31513PC,284049851.0,,,,,,,,,,,,,,,,,,
15633.0,1943279424.0,TPK GLASS SOLUTIONS (XIAMEN) INC.,CN,"CHANGHONG OPTOELECTRONICS (XIAMEN) CO., LTD",CN,Acquisition 100%,Completed,47961.0,44428.0,TPK Holding via TPK Universal Solutions transfers Changhong Optoelectronics (Xiamen) to TPK Glass Solutions (Xiamen),Acquisition 100%,Completed,47961.0,"CHANGHONG OPTOELECTRONICS (XIAMEN) CO., LTD",CN,"Optoelectronic devices manufacturer, Single and double-sided printed circuit boards manufacturer",CN9366709324,189580426.0,TPK GLASS SOLUTIONS (XIAMEN) INC.,CN,Optical glass manufacturer,CN9366692513,189579458.0,,,,,,TPK UNIVERSAL SOLUTIONS LTD,HK,"Investment services, Trading services",HK0007506868,149256457.0,,,,,,,,
15634.0,255382.0,"ENDEAVOUR TRUST LTD, THE",GB,ESTATES & AGENCY HOLDINGS PLC,GB,Acquisition increased from 49.4% to 100%,Completed,47959.4055817325,38259.0,Endeavour Trust Ltd has made an offer to acquire Estates & Agency Holdings plc,Acquisition increased from 49.4% to 100%,Completed,47959.4055817325,ESTATES & AGENCY HOLDINGS PLC,GB,"Property investment, Real estate holding and development",GB00584734,3947692.0,"ENDEAVOUR TRUST LTD, THE",GB,Trust,GB02095716,4203514.0,,,,,,,,,,,,,,,,,,
15635.0,146810.0,TATA CHEMICALS LTD,IN,HINDUSTAN LEVER CHEMICALS LTD,IN,Acquisition 100%,Completed,47957.3204267957,38140.0,Tata Chemicals acquires Hindustan Lever Chemicals,Acquisition 100%,Completed,47957.3204267957,HINDUSTAN LEVER CHEMICALS LTD,IN,Phosphate fertilizer manufacturer,IN30413FI,6529462.0,TATA CHEMICALS LTD,IN,"Fertilisers manufacturer, Food additives manufacturer, Inorganic chemicals manufacturer",IN30069FI,6532004.0,,,,,,,,,,,,,,,,,,
15636.0,1943302406.0,CTCI CORPORATION,TW,CCJV P1 ENGINEERING & CONSTRUCTION SDN BHD,MY,Acquisition increased from 99% to 99%,Completed,47954.7317698538,44545.0,CTCI injects capital in CCJV P1 Engineering & Construction,Acquisition increased from 99% to 99%,Completed,47954.7317698538,CCJV P1 ENGINEERING & CONSTRUCTION SDN BHD,MY,Engineering planning services,MY1094063-D,197993416.0,CTCI CORPORATION,TW,"Heavy construction services, Industrial equipment manufacturer, Petrochemical and natural gas industry construction and engineering services",TW20817282,7060787.0,,,,,,,,,,,,,,,,,,
15637.0,57889.0,INCEPTA GROUP PLC,GB,SEA GMBH,DE,Acquisition 100%,Completed,47946.6202316287,36587.0,Incepta Group acquires SEA,Acquisition 100%,Completed,47946.6202316287,SEA GMBH,DE,Advertising and corporate communications agency,,,INCEPTA GROUP PLC,GB,"Advertising, PR, marketing communciations and design and publishing services",GB02005521,4183797.0,,,,,,,,,,,,,,,,,,
15638.0,1907203334.0,RVH INC.,JP,"FUJI BEAUTY CO., LTD",JP,Acquisition 67.684%,Completed,47935.8351374265,42767.0,RVH acquires stake in Fuji Beauty from GP Holdings,Acquisition 67.684%,Completed,47935.8351374265,"FUJI BEAUTY CO., LTD",JP,Esthetic salon operator,JP7010401026933,1882361.0,RVH INC.,JP,"Advertisement agency holding company, Digital business consulting services holding company, Graphics and video card manufacturer holding comapny, Marketing consulting services holding company, Online game application provider holding company, System and software development service holding company",JP5020001030519,51058900.0,,,,,,"GP HOLDING, KK",JP,Esthetic salon operator holding company,JP1011001072869,302031885.0,,,,,,,,
15639.0,1633118497.0,"SHENZHEN O-FILM TECH CO., LTD",CN,"NANCHANG O-FILM TECH CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,47934.5234312344,42062.0,Shenzhen O-Film Tech to inject capital into Nanchang Oufei Opto Technology,Acquisition increased from 100% to 100%,Completed Assumed,47934.5234312344,"NANCHANG O-FILM TECH CO., LTD",CN,Electronic components manufacturer,CN9364900818,143213498.0,"SHENZHEN O-FILM TECH CO., LTD",CN,"Capacitive touch screen and LCD module manufacturer, Optical low-pass filter and optical components manufacturer, Precision photo-electric membrane components and other electronic products manufacturer",CN40080PC,84521289.0,,,,,,,,,,,,,,,,,,
15640.0,1907057181.0,"HENAN TALOPH PHARMACEUTICAL STOCK CO., LTD",CN,"BEIJING LEADINGPHARM MEDICAL TECHNOLOGY CO., LTD",CN,Acquisition 100%,Completed Assumed,47927.8685578205,42590.0,Henan Taloph Pharmaceutical Stock to acquire Beijing LeadingPharm Medical Technology,Acquisition 100%,Completed Assumed,47927.8685578205,"BEIJING LEADINGPHARM MEDICAL TECHNOLOGY CO., LTD",CN,"Geratic diseases used pharmaceutical manufacturer, Geriatric diseases used pharmaceutical research services",CN9360976658,160012181.0,"HENAN TALOPH PHARMACEUTICAL STOCK CO., LTD",CN,"Pharmaceutical manufacturer, Pharmaceutical research services",CN30681PC,7306961.0,,,,,,MS WU LAN,CN,Individual,,,,,,,,(State-owned) Assets Supervision and Administration Commission (SASAC),China,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS GAO SHIJING,CN,Individual,,,,,,,,China Securities Regulatory Commission,China,
15641.0,2007070331.0,"CHANGZHOU ENERGY DEVELOPMENT CO., LTD",CN,"CHANGZHOU ASIA PACIFIC THERMAL POWER CO., LTD",CN,Acquisition 75%,Withdrawn,47923.450533297,45133.0,TSRC’s Yaneng United Development withdraws selling off majority stake in Changzhou Asia Pacific Thermal Power to Changzhou Energy Development,Acquisition 75%,Withdrawn,47923.450533297,"CHANGZHOU ASIA PACIFIC THERMAL POWER CO., LTD",CN,Thermal power generation services,CN9360039297,142417821.0,"CHANGZHOU ENERGY DEVELOPMENT CO., LTD",CN,Heat supply services,CN9410050181,430777383.0,,,,,,"YANENG UNITED DEVELOPMENT CO., LTD",KY,Nonclassifiable establishments,YY*110013321054,229532342.0,,,,,,,,
15642.0,1943269715.0,"SHANDONG FENGYUAN CHEMICAL CO., LTD",CN,"SHANDONG FENGYUAN LITHIUM ENERGY TECHNOLOGY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed,47912.9319402709,44401.0,Shandong Fengyuan Chemical injects capital into Shandong Fengyuan Lithium Energy Technology,Acquisition increased from 100% to 100%,Completed,47912.9319402709,"SHANDONG FENGYUAN LITHIUM ENERGY TECHNOLOGY CO., LTD",CN,Lithium battery manufacturer,CN9398128715,336347403.0,"SHANDONG FENGYUAN CHEMICAL CO., LTD",CN,Oxalic acid and phosphate manufacturer,CN44146PC,142852519.0,,,,,,,,,,,,,,,,,,
15643.0,506370.0,BILIA PERSONBILAR AB,SE,HANS PERSSON PERSONBILAR AB,SE,Acquisition,Completed,47909.2185441966,39233.0,Bilia Personbilar acquires subsidiaries from Hans Persson Bil,Acquisition,Completed,47909.2185441966,HANS PERSSON PERSONBILAR AB,SE,Car dealer,,,BILIA PERSONBILAR AB,SE,Car dealer,SE5560631086,6106097.0,,,,,,HANS PERSSON BIL AB,SE,Car dealer,SE5560623463,6105925.0,,,,,,,,
